shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
270:240,47.921670,-122.098040,280017,36833.07
270:240,47.922020,-122.098020,280018,36872.02
270:240,47.922240,-122.098010,280019,36896.50
270:240,47.922370,-122.098000,280020,36910.97
270:240,47.922510,-122.097990,280021,36926.55
270:240,47.922790,-122.097980,280022,36957.70
270:240,47.923130,-122.097960,280023,36995.53
270:240,47.923270,-122.097950,280024,37011.10
270:240,47.923387,-122.097943,280025,37024.15
270:240,47.923440,-122.097940,290002,37030.03
270:240,47.923610,-122.097930,290003,37048.93
270:240,47.923860,-122.097920,290004,37076.75
270:240,47.924220,-122.097900,290005,37116.81
270:240,47.924250,-122.097900,290006,37120.13
270:240,47.924280,-122.097900,290007,37123.48
270:240,47.924340,-122.097890,290008,37130.19
270:240,47.924410,-122.097890,290009,37137.99
270:240,47.924570,-122.097880,290010,37155.79
270:240,47.924670,-122.097880,290011,37166.88
270:240,47.924780,-122.097870,290012,37179.14
270:240,47.924950,-122.097860,290013,37198.07
270:240,47.925070,-122.097850,290014,37211.42
270:240,47.925150,-122.097850,290015,37220.32
270:240,47.925250,-122.097850,290016,37231.44
270:240,47.925290,-122.097850,290017,37235.89
270:240,47.925410,-122.097860,290018,37249.24
270:240,47.925650,-122.097870,290019,37275.91
270:240,47.925730,-122.097870,290020,37284.81
270:240,47.925760,-122.097870,290021,37288.16
270:240,47.926000,-122.097900,290022,37314.93
270:240,47.926200,-122.097950,290023,37337.48
270:240,47.926370,-122.098000,290024,37356.74
270:240,47.926520,-122.098050,290025,37373.84
270:240,47.926560,-122.098060,290026,37378.35
270:240,47.926780,-122.098140,290027,37403.56
270:240,47.927080,-122.098260,290028,37438.10
270:240,47.927320,-122.098390,290029,37466.47
270:240,47.927410,-122.098440,290030,37477.14
270:240,47.927480,-122.098480,290031,37485.49
270:240,47.927570,-122.098530,290032,37496.19
270:240,47.927640,-122.098580,290033,37504.82
270:240,47.927720,-122.098640,290034,37514.75
270:240,47.927780,-122.098680,290035,37522.07
270:240,47.927960,-122.098810,290036,37544.29
270:240,47.928130,-122.098930,290037,37565.20
270:240,47.928510,-122.099210,290038,37612.38
270:240,47.928565,-122.099249,290039,37619.09
270:240,47.928720,-122.099360,300002,37638.26
270:240,47.928790,-122.099410,300003,37646.91
270:240,47.929200,-122.099710,300004,37697.69
270:240,47.929510,-122.099970,300005,37737.26
270:240,47.929596,-122.100029,300006,37747.80
270:240,47.929760,-122.100140,310002,37767.83
270:240,47.929810,-122.100170,310003,37773.83
270:240,47.929950,-122.100240,310004,37790.23
270:240,47.930080,-122.100310,310005,37805.59
270:240,47.930240,-122.100390,310006,37824.37
270:240,47.930380,-122.100460,310007,37840.80
270:240,47.930420,-122.100480,310008,37845.49
270:240,47.930530,-122.100530,310009,37858.26
270:240,47.930550,-122.100430,310010,37866.03
270:240,47.930610,-122.100330,310011,37876.06
270:240,47.930700,-122.100300,310012,37886.30
270:240,47.930790,-122.100330,310013,37896.54
270:240,47.930830,-122.100380,310014,37902.37
270:240,47.930860,-122.100440,310015,37907.97
270:240,47.930870,-122.100500,310016,37912.58
270:240,47.930870,-122.100590,310017,37919.31
270:240,47.930860,-122.100660,310018,37924.65
270:240,47.930830,-122.100730,310019,37930.83
270:240,47.930860,-122.100780,310020,37935.86
270:240,47.930990,-122.101010,310021,37958.30
270:240,47.931100,-122.101150,310022,37974.39
270:240,47.931230,-122.101270,310023,37991.40
270:240,47.931470,-122.101430,310024,38020.66
270:240,47.931840,-122.101650,310025,38064.95
270:240,47.932320,-122.101990,310026,38124.05
270:240,47.932590,-122.102190,310027,38157.58
270:240,47.932850,-122.102380,310028,38189.79
270:240,47.933080,-122.102550,310029,38218.32
270:240,47.933290,-122.102700,310030,38244.23
270:240,47.933560,-122.102900,310031,38277.76
270:240,47.933680,-122.102980,310032,38292.39
270:240,47.933950,-122.103170,310033,38325.58
270:240,47.934360,-122.103460,310034,38376.09
270:240,47.934430,-122.103510,310035,38384.71
270:240,47.934660,-122.103680,310036,38413.27
270:240,47.934770,-122.103760,310037,38426.87
270:240,47.935110,-122.104000,310038,38468.72
270:240,47.935480,-122.104270,310039,38514.53
270:240,47.935589,-122.104349,310040,38528.00
270:240,47.936500,-122.105010,320002,38640.71
270:240,47.936930,-122.105340,320003,38694.51
270:240,47.937530,-122.105750,320004,38767.94
270:240,47.937700,-122.105870,320005,38788.85
270:240,47.938060,-122.106110,320006,38832.71
270:240,47.938540,-122.106440,320007,38891.50
270:240,47.939280,-122.106910,320008,38980.96
270:240,47.939400,-122.106980,320009,38995.29
270:240,47.939467,-122.107017,320010,39003.21
270:240,47.939740,-122.107170,330002,39035.67
270:240,47.940340,-122.107510,330003,39107.06
270:240,47.940570,-122.107640,330004,39134.40
270:240,47.940810,-122.107770,330005,39162.81
270:240,47.941320,-122.108050,330006,39223.25
270:240,47.941590,-122.108190,330007,39255.07
270:240,47.941900,-122.108360,330008,39291.80
270:240,47.941950,-122.108390,330009,39297.80
270:240,47.942100,-122.108470,330010,39315.51
270:240,47.942233,-122.108546,330011,39331.39
270:240,47.942400,-122.108640,340002,39351.20
270:240,47.942420,-122.108650,340003,39353.58
270:240,47.942540,-122.108720,340004,39367.91
270:240,47.942870,-122.108900,340005,39406.98
270:240,47.943040,-122.109000,340006,39427.31
270:240,47.943180,-122.109080,340007,39443.98
270:240,47.943380,-122.109190,340008,39467.70
270:240,47.943680,-122.109351,340009,39503.18
270:240,47.943810,-122.109420,350002,39518.51
270:240,47.943860,-122.109450,350003,39524.48
270:240,47.943900,-122.109470,350004,39529.18
270:240,47.943960,-122.109510,350005,39536.46
270:240,47.944030,-122.109550,350006,39544.81
270:240,47.944140,-122.109620,350007,39558.10
270:240,47.944240,-122.109680,350008,39570.08
270:240,47.944500,-122.109860,350009,39601.96
270:240,47.944590,-122.109920,350010,39612.93
270:240,47.944620,-122.109940,350011,39616.59
270:240,47.944710,-122.110020,350012,39628.24
270:240,47.944890,-122.110160,350013,39650.85
270:240,47.944940,-122.110200,350014,39657.16
270:240,47.945350,-122.110550,350015,39709.68
270:240,47.945430,-122.110620,350016,39720.01
270:240,47.945630,-122.110830,350017,39747.23
270:240,47.945700,-122.110900,350018,39756.59
270:240,47.945840,-122.111030,350019,39774.94
270:240,47.946020,-122.111220,350020,39799.47
270:240,47.946390,-122.111590,350021,39849.03
270:240,47.946730,-122.111930,350022,39894.57
270:240,47.946950,-122.112150,350023,39924.04
270:240,47.947370,-122.112570,350024,39980.31
270:240,47.947580,-122.112780,350025,40008.44
270:240,47.947850,-122.113040,350026,40044.20
270:240,47.948200,-122.113380,350027,40090.65
270:240,47.948581,-122.113756,350028,40141.49
270:240,47.948940,-122.114110,360002,40189.34
270:240,47.949210,-122.114370,360003,40225.09
270:240,47.949510,-122.114670,360004,40265.30
270:240,47.949830,-122.114970,360005,40307.33
270:240,47.949950,-122.115090,360006,40323.42
270:240,47.950180,-122.115330,360007,40354.63
270:240,47.950400,-122.115540,360008,40383.68
270:240,47.951170,-122.116290,360009,40486.00
270:240,47.951540,-122.116650,360010,40535.14
270:240,47.951770,-122.116870,360011,40565.53
270:240,47.951940,-122.117040,360012,40588.29
270:240,47.952390,-122.117480,360013,40648.16
270:240,47.952680,-122.117730,360014,40685.40
270:240,47.952790,-122.117810,360015,40699.03
270:240,47.952940,-122.117930,360016,40717.96
270:240,47.953370,-122.118230,360017,40770.75
270:240,47.953790,-122.118530,360018,40822.53
270:240,47.953880,-122.118590,360019,40833.51
270:240,47.954440,-122.119000,360020,40902.88
270:240,47.954640,-122.119150,360021,40927.78
270:240,47.955090,-122.119470,360022,40983.22
270:240,47.955440,-122.119720,360023,41026.38
270:240,47.955900,-122.120040,360024,41082.83
270:240,47.956950,-122.120770,360025,41211.67
270:240,47.957480,-122.121150,360026,41277.08
270:240,47.957690,-122.121300,360027,41302.96
270:240,47.958080,-122.121580,360028,41351.12
270:240,47.958310,-122.121740,360029,41379.37
270:240,47.958370,-122.121780,360030,41386.66
270:240,47.958560,-122.121900,360031,41409.61
270:240,47.958650,-122.121950,360032,41420.28
270:240,47.958720,-122.121970,360033,41428.20
270:240,47.958830,-122.121980,360034,41440.45
270:240,47.958970,-122.121990,360035,41456.03
270:240,47.959100,-122.121960,360036,41470.66
270:240,47.959170,-122.121940,360037,41478.55
270:240,47.959270,-122.121900,360038,41490.08
270:240,47.959640,-122.121690,360039,41534.12
270:240,47.959910,-122.121540,360040,41566.18
270:240,47.960160,-122.121420,360041,41595.38
270:240,47.960360,-122.121320,360042,41618.85
270:240,47.960520,-122.121260,360043,41637.20
270:240,47.960600,-122.121250,360044,41646.16
270:240,47.960680,-122.121260,360045,41655.09
270:240,47.960760,-122.121300,360046,41664.45
270:240,47.960850,-122.121370,360047,41675.73
270:240,47.960960,-122.121510,360048,41691.82
270:240,47.961130,-122.121760,360049,41718.40
270:240,47.961710,-122.122680,360050,41812.65
270:240,47.962090,-122.123270,360051,41873.70
270:240,47.962880,-122.124430,360052,41997.05
270:240,47.963710,-122.125610,360053,42124.67
270:240,47.964860,-122.127220,360054,42300.14
270:240,47.966250,-122.129060,360055,42506.95
270:240,47.966680,-122.129630,360056,42570.93
270:240,47.967080,-122.130040,360057,42624.94
270:240,47.967450,-122.130400,360058,42674.10
270:240,47.967890,-122.130800,360059,42731.40
270:240,47.968310,-122.131160,360060,42785.29
270:240,47.968980,-122.131700,360061,42870.00
270:240,47.969970,-122.132460,360062,42993.84
270:240,47.970630,-122.133010,360063,43077.93
270:240,47.971540,-122.133760,360064,43193.57
270:240,47.972060,-122.134180,360065,43259.35
270:240,47.972650,-122.134650,360066,43333.72
270:240,47.972910,-122.134850,360067,43366.27
270:240,47.973090,-122.134980,360068,43388.49
270:240,47.973360,-122.135180,360069,43422.02
270:240,47.973540,-122.135310,360070,43444.27
270:240,47.973770,-122.135460,360071,43472.19
270:240,47.974070,-122.135620,360072,43507.61
270:240,47.974480,-122.135850,360073,43556.31
270:240,47.974850,-122.136030,360074,43599.60
270:240,47.974970,-122.136090,360075,43613.68
270:240,47.975210,-122.136210,360076,43641.84
270:240,47.975510,-122.136350,360077,43676.77
270:240,47.975950,-122.136530,360078,43727.52
270:240,47.976310,-122.136680,360079,43769.07
270:240,47.976630,-122.136820,360080,43806.16
270:240,47.976800,-122.136900,360081,43825.97
270:240,47.977020,-122.137030,360082,43852.28
270:240,47.977200,-122.137160,360083,43874.53
270:240,47.977390,-122.137330,360084,43899.15
270:240,47.977510,-122.137460,360085,43915.64
270:240,47.977650,-122.137650,360086,43936.74
270:240,47.977700,-122.137720,360087,43944.36
270:240,47.977800,-122.137870,360088,43960.14
270:240,47.977900,-122.138050,360089,43977.58
270:240,47.977970,-122.138200,360090,43991.20
270:240,47.978050,-122.138380,360091,44007.33
270:240,47.978120,-122.138570,360092,44023.51
270:240,47.978190,-122.138800,360093,44042.35
270:240,47.978260,-122.139080,360094,44064.66
270:240,47.978310,-122.139330,360095,44084.14
270:240,47.978340,-122.139550,360096,44100.90
270:240,47.978370,-122.139920,360097,44128.73
270:240,47.978380,-122.140260,360098,44154.15
270:240,47.978380,-122.140660,360099,44184.02
270:240,47.978380,-122.141850,360100,44272.84
270:240,47.978390,-122.142180,360101,44297.50
270:240,47.978380,-122.144060,360102,44437.86
270:240,47.978380,-122.144660,360103,44482.63
270:240,47.978390,-122.145980,360104,44581.17
270:240,47.978400,-122.156980,360105,45402.37
270:240,47.978400,-122.162320,360106,45801.01
270:240,47.978400,-122.163660,360107,45901.02
270:240,47.978400,-122.164110,360108,45934.61
270:240,47.978390,-122.165690,360109,46052.57
270:240,47.978390,-122.166980,360110,46148.85
270:240,47.978390,-122.168120,360111,46233.95
270:240,47.978410,-122.169480,360112,46335.51
270:240,47.978420,-122.170940,360113,46444.51
270:240,47.978420,-122.172230,360114,46540.79
270:240,47.978410,-122.172910,360115,46591.54
270:240,47.978410,-122.173270,360116,46618.43
270:240,47.978410,-122.173660,360117,46647.54
270:240,47.978410,-122.174370,360118,46700.54
270:240,47.978410,-122.175970,360119,46819.99
270:240,47.978410,-122.177280,360120,46917.77
270:240,47.978420,-122.177680,360121,46947.64
270:240,47.978440,-122.177980,360122,46970.14
270:240,47.978480,-122.178270,360123,46992.23
270:240,47.978540,-122.178630,360124,47019.94
270:240,47.978590,-122.178860,360125,47037.98
270:240,47.978640,-122.179050,360126,47053.22
270:240,47.978730,-122.179330,360127,47076.39
270:240,47.978810,-122.179560,360128,47095.71
270:240,47.979010,-122.180040,360129,47137.87
270:240,47.979200,-122.180480,360130,47176.94
270:240,47.979300,-122.180710,360131,47197.39
270:240,47.979400,-122.180940,360132,47217.85
270:240,47.979730,-122.181690,360133,47284.81
270:240,47.980080,-122.182510,360134,47357.35
270:240,47.980130,-122.182620,360135,47367.26
270:240,47.980260,-122.182920,360136,47393.90
270:240,47.980350,-122.183150,360137,47413.80
270:240,47.980440,-122.183410,360138,47435.60
270:240,47.980530,-122.183660,360139,47456.78
270:240,47.980610,-122.183920,360140,47478.12
270:240,47.980680,-122.184400,360141,47514.78
270:240,47.980710,-122.184630,360142,47532.28
270:240,47.980720,-122.184750,360143,47541.30
270:240,47.980740,-122.184970,360144,47557.85
270:240,47.980750,-122.185210,360145,47575.80
270:240,47.980760,-122.185390,360146,47589.28
270:240,47.980770,-122.185810,360147,47620.64
270:240,47.980770,-122.186230,360148,47652.00
270:240,47.980770,-122.186320,360149,47658.71
270:240,47.980780,-122.186820,360150,47696.05
270:240,47.980790,-122.187510,360151,47747.56
270:240,47.980790,-122.187790,360152,47768.44
270:240,47.980790,-122.188030,360153,47786.36
270:240,47.980780,-122.188160,360154,47796.14
270:240,47.980760,-122.188350,360155,47810.50
270:240,47.980710,-122.188580,360156,47828.54
270:240,47.980670,-122.188750,360157,47841.99
270:240,47.980600,-122.188960,360158,47859.51
270:240,47.980580,-122.189030,360159,47865.15
270:240,47.980510,-122.189280,360160,47885.39
270:240,47.980470,-122.189480,360161,47900.96
270:240,47.980440,-122.189660,360162,47914.83
270:240,47.980420,-122.189860,360163,47929.92
270:240,47.980420,-122.190130,360164,47950.07
270:240,47.980420,-122.190970,360165,48012.77
270:240,47.980240,-122.190980,360166,48032.79
270:240,47.979970,-122.190990,360167,48062.84
270:240,47.979840,-122.190990,360168,48077.29
270:240,47.979660,-122.190990,360169,48097.29
270:240,47.979550,-122.190990,360170,48109.51
270:240,47.979100,-122.191000,360171,48159.56
270:240,47.979100,-122.191370,360172,48187.17
270:240,47.979100,-122.191430,360173,48191.65
270:240,47.979110,-122.191840,360174,48222.28
270:240,47.979110,-122.192060,360175,48238.71
270:240,47.979110,-122.192370,360176,48261.85
270:240,47.979110,-122.192400,360177,48264.07
270:240,47.979120,-122.192890,360178,48300.68
270:240,47.979120,-122.193120,360179,48317.84
270:240,47.979120,-122.193260,360180,48328.29
270:240,47.979120,-122.193330,360181,48333.51
270:240,47.979120,-122.193590,360182,48352.92
270:240,47.979120,-122.193800,360183,48368.59
270:240,47.978820,-122.193810,360184,48401.96
270:240,47.978700,-122.193820,360185,48415.31
270:240,47.978673,-122.193820,360186,48418.27
270:240,47.978620,-122.193820,370002,48424.21
270:240,47.978480,-122.193830,370003,48439.79
270:240,47.978070,-122.193840,370004,48485.39
270:240,47.977400,-122.193860,370005,48559.91
270:240,47.977240,-122.193870,370006,48577.71
270:240,47.976750,-122.193940,370007,48632.45
270:240,47.976760,-122.194320,370008,48660.86
270:240,47.976770,-122.194590,370009,48681.04
270:240,47.976770,-122.194720,370010,48690.76
270:240,47.976770,-122.194900,370011,48704.17
270:240,47.976780,-122.195280,370012,48732.58
270:240,47.976780,-122.195340,370013,48737.06
270:240,47.976780,-122.195680,370014,48762.45
270:240,47.976780,-122.196030,370015,48788.57
270:240,47.976780,-122.196280,370016,48807.23
270:240,47.976780,-122.196370,370017,48813.96
270:240,47.976770,-122.196770,370018,48843.83
270:240,47.976750,-122.197410,370019,48891.66
270:240,47.976740,-122.197780,370020,48919.30
270:240,47.976740,-122.197930,370021,48930.52
270:240,47.976730,-122.198490,370022,48972.34
270:240,47.976520,-122.198490,370023,48995.65
270:240,47.976340,-122.198480,370024,49015.68
270:240,47.975940,-122.198460,370025,49060.18
270:240,47.975670,-122.198430,370026,49090.29
270:240,47.975360,-122.198390,370027,49124.92
270:240,47.975260,-122.198350,370028,49136.41
270:240,47.975100,-122.198290,370029,49154.76
270:240,47.974950,-122.198230,370030,49172.04
270:240,47.975020,-122.197810,370031,49204.35
270:240,47.975060,-122.197560,370032,49223.55
270:240,47.975060,-122.197500,370033,49228.03
270:240,47.975030,-122.197450,370034,49233.03
270:240,47.974222,-122.197069,370035,49327.25
270:240,47.974140,-122.197030,380002,49336.82
270:240,47.974080,-122.197020,380003,49343.52
270:240,47.974030,-122.197060,380004,49349.83
270:240,47.973980,-122.197170,380005,49359.77
270:240,47.973990,-122.197280,380006,49368.03
270:240,47.974020,-122.197350,380007,49374.25
270:240,47.974120,-122.197410,380008,49386.22
270:240,47.974090,-122.197690,380009,49407.41
270:240,47.974070,-122.198500,380010,49467.91
